Episode ID,Episode Short Name,Clinical Chapter,Trigger Code Raw,Trigger Code,Code System (PACES),Match Score,NHSN Category,Long Description,Code Status,Has NHSN Long Description,CPT Codes,Procedure Code Descriptions
TP0143,Insertion of permanent pacemaker/AICD,Circulatory System,33200-33264,33230,CPT,1.0,PACE,Insertion of implantable defibrillator pulse generator only; with existing dual leads,No change,True,33230,Insertion of implantable defibrillator pulse generator only; with existing dual leads 
TP0143,Insertion of permanent pacemaker/AICD,Circulatory System,33200-33264,33231,CPT,1.0,PACE,Insertion of implantable defibrillator pulse generator only; with existing multiple leads,No change,True,33231,Insertion of implantable defibrillator pulse generator only; with existing multiple leads 
TP0143,Insertion of permanent pacemaker/AICD,Circulatory System,33200-33264,33233,CPT,1.0,PACE,Removal of permanent pacemaker pulse generator only,No change,True,33233,Removal of permanent pacemaker pulse generator only 
TP0143,Insertion of permanent pacemaker/AICD,Circulatory System,33200-33264,33234,CPT,1.0,PACE,"Removal of transvenous pacemaker electrode(s); single lead system, atrial or ventricular ",No change,True,33234,"Removal of transvenous pacemaker electrode(s); single lead system, atrial or ventricular "
TP0143,Insertion of permanent pacemaker/AICD,Circulatory System,33200-33264,33235,CPT,1.0,PACE,Removal of transvenous pacemaker electrode(s); dual lead system,No change,True,33235,Removal of transvenous pacemaker electrode(s); dual lead system 
TP0143,Insertion of permanent pacemaker/AICD,Circulatory System,33200-33264,33236,CPT,1.0,PACE,"Removal of permanent epicardial pacemaker and electrodes by thoracotomy; single lead system, atrial or ventricular",No change,True,33236,"Removal of permanent epicardial pacemaker and electrodes by thoracotomy; single lead system, atrial or ventricular"
TP0143,Insertion of permanent pacemaker/AICD,Circulatory System,33200-33264,33237,CPT,1.0,PACE,Removal of permanent epicardial pacemaker and electrodes by thoracotomy; dual lead system,No change,True,33237,Removal of permanent epicardial pacemaker and electrodes by thoracotomy; dual lead system
TP0143,Insertion of permanent pacemaker/AICD,Circulatory System,33200-33264,33238,CPT,1.0,PACE,Removal of permanent transvenous electrode(s) by thoracotomy,No change,True,33238,Removal of permanent transvenous electrode(s) by thoracotomy
TP0143,Insertion of permanent pacemaker/AICD,Circulatory System,33200-33264,33240,CPT,1.0,PACE,Insertion of implantable defibrillator pulse generator only; with existing single lead,No change,True,33240,Insertion of implantable defibrillator pulse generator only; with existing single lead 
TP0143,Insertion of permanent pacemaker/AICD,Circulatory System,33200-33264,33241,CPT,1.0,PACE,Removal of implantable defibrillator pulse generator only,No change,True,33241,Removal of implantable defibrillator pulse generator only 
TP0143,Insertion of permanent pacemaker/AICD,Circulatory System,33200-33264,33243,CPT,1.0,PACE,Removal of single or dual chamber implantable defibrillator electrode(s); by thoracotomy,No change,True,33243,Removal of single or dual chamber implantable defibrillator electrode(s); by thoracotomy
TP0143,Insertion of permanent pacemaker/AICD,Circulatory System,33200-33264,33244,CPT,1.0,PACE,Removal of implantable defibrillator pulse generator with replacement of implantable defibrillator pulse generator; by transvenous extraction,No change,True,33244,Removal of implantable defibrillator pulse generator with replacement of implantable defibrillator pulse generator; by transvenous extraction 
TP0143,Insertion of permanent pacemaker/AICD,Circulatory System,33200-33264,33249,CPT,1.0,PACE,"Insertion or replacement of permanent implantable defibrillator system, with transvenous lead(s), single or dual chamber ",No change,True,33249,"Insertion or replacement of permanent implantable defibrillator system, with transvenous lead(s), single or dual chamber "
TP0143,Insertion of permanent pacemaker/AICD,Circulatory System,33200-33264,33250,CPT,1.0,CARD,"Operative ablation of supraventricular arrhythmogenic focus or pathway (eg, Wolff-Parkinson-White, atrioventricular node re-entry), tract(s) and/or focus (foci); without cardiopulmonary bypass",No change,True,33250,"Operative ablation of supraventricular arrhythmogenic focus or pathway (eg, Wolff-Parkinson-White, atrioventricular node re-entry), tract(s) and/or focus (foci); without cardiopulmonary bypass"
TP0143,Insertion of permanent pacemaker/AICD,Circulatory System,33200-33264,33251,CPT,1.0,CARD,"Operative ablation of supraventricular arrhythmogenic focus or pathway (eg, Wolff-Parkinson-White, atrioventricular node re-entry), tract(s) and/or focus (foci); with cardiopulmonary bypass",No change,True,33251,"Operative ablation of supraventricular arrhythmogenic focus or pathway (eg, Wolff-Parkinson-White, atrioventricular node re-entry), tract(s) and/or focus (foci); with cardiopulmonary bypass"
TP0143,Insertion of permanent pacemaker/AICD,Circulatory System,33200-33264,33254,CPT,1.0,CARD,"Operative tissue ablation and reconstruction of atria, limited (eg, modified maze procedure)",No change,True,33254,"Operative tissue ablation and reconstruction of atria, limited (eg, modified maze procedure)"
TP0143,Insertion of permanent pacemaker/AICD,Circulatory System,33200-33264,33255,CPT,1.0,CARD,"Operative tissue ablation and reconstruction of atria, extensive (eg, maze procedure); without cardiopulmonary bypass",No change,True,33255,"Operative tissue ablation and reconstruction of atria, extensive (eg, maze procedure); without cardiopulmonary bypass"
TP0143,Insertion of permanent pacemaker/AICD,Circulatory System,33200-33264,33256,CPT,1.0,CARD,"Operative tissue ablation and reconstruction of atria, extensive (eg, maze procedure); with cardiopulmonary bypass",No change,True,33256,"Operative tissue ablation and reconstruction of atria, extensive (eg, maze procedure); with cardiopulmonary bypass"
TP0143,Insertion of permanent pacemaker/AICD,Circulatory System,33200-33264,33257,CPT,1.0,CARD,"Operative tissue ablation and reconstruction of atria, performed at the time of other cardiac procedure(s), limited (eg, modified maze procedure) (List separately in No changeition to code for primary procedure)",No change,True,33257,"Operative tissue ablation and reconstruction of atria, performed at the time of other cardiac procedure(s), limited (eg, modified maze procedure) (List separately in No changeition to code for primary procedure)"
TP0143,Insertion of permanent pacemaker/AICD,Circulatory System,33200-33264,33258,CPT,1.0,CARD,"Operative tissue ablation and reconstruction of atria, performed at the time of other cardiac procedure(s), extensive (eg, maze procedure), without cardiopulmonary bypass (List separately in No changeition to code for primary procedure)",No change,True,33258,"Operative tissue ablation and reconstruction of atria, performed at the time of other cardiac procedure(s), extensive (eg, maze procedure), without cardiopulmonary bypass (List separately in No changeition to code for primary procedure)"
TP0143,Insertion of permanent pacemaker/AICD,Circulatory System,33200-33264,33259,CPT,1.0,CARD,"Operative tissue ablation and reconstruction of atria, performed at the time of other cardiac procedure(s), extensive (eg, maze procedure), with cardiopulmonary bypass (List separately in No changeition to code for primary procedure)",No change,True,33259,"Operative tissue ablation and reconstruction of atria, performed at the time of other cardiac procedure(s), extensive (eg, maze procedure), with cardiopulmonary bypass (List separately in No changeition to code for primary procedure)"
TP0143,Insertion of permanent pacemaker/AICD,Circulatory System,33200-33264,33261,CPT,1.0,CARD,Operative ablation of ventricular arrhythmogenic focus with cardiopulmonary bypass,No change,True,33261,Operative ablation of ventricular arrhythmogenic focus with cardiopulmonary bypass
TP0143,Insertion of permanent pacemaker/AICD,Circulatory System,33200-33264,33262,CPT,1.0,PACE,Removal of implantable defibrillator pulse generator with replacement of implantable defibrillator pulse generator; single lead system,No change,True,33262,Removal of implantable defibrillator pulse generator with replacement of implantable defibrillator pulse generator; single lead system 
TP0143,Insertion of permanent pacemaker/AICD,Circulatory System,33200-33264,33263,CPT,1.0,PACE,Removal of implantable defibrillator pulse generator with replacement of implantable defibrillator pulse generator; dual lead system,No change,True,33263,Removal of implantable defibrillator pulse generator with replacement of implantable defibrillator pulse generator; dual lead system 
TP0143,Insertion of permanent pacemaker/AICD,Circulatory System,33200-33264,33264,CPT,1.0,PACE,Removal of implantable defibrillator pulse generator with replacement of implantable defibrillator pulse generator; multiple lead system,No change,True,33264,Removal of implantable defibrillator pulse generator with replacement of implantable defibrillator pulse generator; multiple lead system 
TP0160,Open heart valve surgery,Circulatory System,33400-33496,33404,CPT,1.0,CARD,Construction of apical-aortic conduit,No change,True,33404,Construction of apical-aortic conduit
TP0160,Open heart valve surgery,Circulatory System,33400-33496,33405,CPT,1.0,CARD,"Replacement, aortic valve, open, with cardiopulmonary bypass; with prosthetic valve other than homograft or stentless valve ",No change,True,33405,"Replacement, aortic valve, open, with cardiopulmonary bypass; with prosthetic valve other than homograft or stentless valve "
TP0160,Open heart valve surgery,Circulatory System,33400-33496,33406,CPT,1.0,CARD,"Replacement, aortic valve, with cardiopulmonary bypass; with allograft valve (freehand)",No change,True,33406,"Replacement, aortic valve, with cardiopulmonary bypass; with allograft valve (freehand)"
TP0160,Open heart valve surgery,Circulatory System,33400-33496,33410,CPT,1.0,CARD,"Replacement, aortic valve, open, with cardiopulmonary bypass; with stentless tissue valve ",No change,True,33410,"Replacement, aortic valve, open, with cardiopulmonary bypass; with stentless tissue valve "
TP0160,Open heart valve surgery,Circulatory System,33400-33496,33411,CPT,1.0,CARD,"Replacement, aortic valve; with aortic annulus enlargement, noncoronary sinus ",No change,True,33411,"Replacement, aortic valve; with aortic annulus enlargement, noncoronary sinus "
TP0160,Open heart valve surgery,Circulatory System,33400-33496,33412,CPT,1.0,CARD,"Replacement, aortic valve; with transventricular aortic annulus enlargement (Konno procedure)",No change,True,33412,"Replacement, aortic valve; with transventricular aortic annulus enlargement (Konno procedure)"
